,edit_count,sentiment,neg_sentiment
2016-12-18,1.7666666666666666,-0.3649513751013666,0.5093162393162394
2016-12-19,1.9666666666666666,-0.3735534569792113,0.5093162393162394
2016-12-20,2.2,-0.3585606546374322,0.500982905982906
2016-12-21,2.066666666666667,-0.3875972023777327,0.5143162393162394
2016-12-22,2.066666666666667,-0.3875909319691023,0.5143162393162394
2016-12-23,2.1333333333333333,-0.38776131880006803,0.530982905982906
2016-12-24,2.1666666666666665,-0.42106749824406314,0.5643162393162393
2016-12-25,1.9666666666666666,-0.4316076577874185,0.5532051282051282
2016-12-26,1.9333333333333333,-0.4635992786459288,0.5532051282051282
2016-12-27,1.9333333333333333,-0.4635992786459288,0.5532051282051282
2016-12-28,1.9333333333333333,-0.4635992786459288,0.5532051282051282
2016-12-29,1.9333333333333333,-0.4635992786459288,0.5532051282051282
2016-12-30,2.033333333333333,-0.4968413347508008,0.5865384615384616
2016-12-31,2.066666666666667,-0.502606607593314,0.5865384615384616
2017-01-01,2.066666666666667,-0.502606607593314,0.5865384615384616
2017-01-02,1.9333333333333333,-0.4699081465110674,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028753169727,0.5984432234432234
2017-01-04,2.066666666666667,-0.4925403596608193,0.5651098901098901
2017-01-05,2.0,-0.4594454031833362,0.5317765567765568
2017-01-06,2.0,-0.4592897456535053,0.5317765567765568
2017-01-07,1.8666666666666667,-0.426049554511741,0.4984432234432235
2017-01-08,1.8666666666666667,-0.43033397114757216,0.4984432234432235
2017-01-09,2.066666666666667,-0.42787666204720914,0.5151098901098902
2017-01-10,2.1666666666666665,-0.395146006178361,0.4984432234432235
2017-01-11,3.9,-0.40596370917172947,0.5202380952380953
2017-01-12,4.1,-0.3961166017840051,0.5154761904761905
2017-01-13,4.066666666666666,-0.4254944059838596,0.5321428571428571
2017-01-14,4.033333333333333,-0.39375744597015216,0.49880952380952387
2017-01-15,4.066666666666666,-0.42677940463917885,0.5321428571428571
2017-01-16,4.066666666666666,-0.42677940463917885,0.5321428571428571
2017-01-17,3.6666666666666665,-0.4350463778289974,0.5372710622710622
2017-01-18,3.5,-0.40357743393224965,0.5206043956043956
2017-01-19,3.2333333333333334,-0.3858484386488049,0.4956043956043956
2017-01-20,3.2,-0.3525432267868766,0.4622710622710623
2017-01-21,3.2,-0.35257494043154014,0.4622710622710623
2017-01-22,3.1333333333333333,-0.35240455360057443,0.44560439560439563
2017-01-23,3.1,-0.31909837415657927,0.4122710622710623
2017-01-24,3.5,-0.3297377590422083,0.43449328449328456
2017-01-25,3.5,-0.3297377590422083,0.43449328449328456
2017-01-26,3.5,-0.3297377590422083,0.43449328449328456
2017-01-27,3.5,-0.3297377590422083,0.43449328449328456
2017-01-28,3.5,-0.3297377590422083,0.43449328449328456
2017-01-29,3.4,-0.29649570293733635,0.40115995115995123
2017-01-30,3.3,-0.26356202007176965,0.3678266178266179
2017-01-31,3.3,-0.26356202007176965,0.3678266178266179
2017-02-01,3.3333333333333335,-0.23044606388452143,0.3511599511599512
2017-02-02,3.1,-0.20777454147154012,0.3225885225885226
2017-02-03,3.1,-0.20777454147154012,0.3225885225885226
2017-02-04,3.1666666666666665,-0.21282528608455178,0.33925518925518927
2017-02-05,3.1333333333333333,-0.17967762320651529,0.30592185592185595
2017-02-06,3.1666666666666665,-0.21172440220330077,0.33925518925518927
2017-02-07,3.1333333333333333,-0.211740989182531,0.33925518925518927
2017-02-08,2.933333333333333,-0.21419829828289402,0.3225885225885226
2017-02-09,2.8,-0.21371405723439904,0.30592185592185595
2017-02-10,1.1333333333333333,-0.22462500695671353,0.31746031746031744
2017-02-11,0.9,-0.20126130431890488,0.2888888888888889
2017-02-12,0.8666666666666667,-0.16884700109561285,0.2555555555555556
2017-02-13,0.8666666666666667,-0.16884700109561285,0.2555555555555556
2017-02-14,0.8666666666666667,-0.10450975547234218,0.22222222222222227
2017-02-15,0.8666666666666667,-0.10450975547234218,0.22222222222222227
2017-02-16,0.8333333333333334,-0.0715326930085818,0.18888888888888894
2017-02-17,0.7666666666666667,-0.07155517886082331,0.17222222222222225
2017-02-18,0.7666666666666667,-0.07155517886082331,0.17222222222222225
2017-02-19,0.8,-0.03936273604631424,0.17222222222222225
2017-02-20,0.7666666666666667,-0.006042609115441641,0.13888888888888892
2017-02-21,0.7666666666666667,-0.006042609115441641,0.13888888888888892
2017-02-22,0.7666666666666667,-0.006042609115441641,0.13888888888888892
2017-02-23,0.36666666666666664,0.004596775770187378,0.11666666666666668
2017-02-24,0.36666666666666664,0.004596775770187378,0.11666666666666668
2017-02-25,0.36666666666666664,0.004596775770187378,0.11666666666666668
2017-02-26,0.36666666666666664,0.004596775770187378,0.11666666666666668
2017-02-27,0.36666666666666664,0.004596775770187378,0.11666666666666668
2017-02-28,0.36666666666666664,0.004596775770187378,0.11666666666666668
2017-03-01,0.36666666666666664,0.004596775770187378,0.11666666666666668
2017-03-02,0.4,0.036677227417627974,0.11666666666666668
2017-03-03,0.36666666666666664,-0.027593036492665608,0.15
2017-03-04,0.36666666666666664,-0.027593036492665608,0.15
2017-03-05,0.43333333333333335,-0.06082321008046468,0.18333333333333332
2017-03-06,0.43333333333333335,-0.0890854666630427,0.2
2017-03-07,0.4666666666666667,-0.11936410963535309,0.23333333333333334
2017-03-08,0.43333333333333335,-0.0873173306385676,0.2
2017-03-09,0.5333333333333333,-0.07164289206266403,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164289206266403,0.19166666666666668
2017-03-11,0.6,-0.03949344406525294,0.19166666666666668
2017-03-12,0.6333333333333333,-0.02883473949299918,0.18055555555555555
2017-03-13,0.6666666666666666,-0.06210993644264009,0.2138888888888889
2017-03-14,0.7,-0.0300294847951995,0.2138888888888889
2017-03-15,0.7,-0.0300294847951995,0.2138888888888889
2017-03-16,0.6666666666666666,-0.06134477174944348,0.2138888888888889
2017-03-17,0.6666666666666666,-0.06134477174944348,0.2138888888888889
2017-03-18,0.8,-0.07822779483265346,0.2388888888888889
2017-03-19,0.8,-0.07822779483265346,0.2388888888888889
2017-03-20,0.8,-0.07822779483265346,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042023764716254,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042023764716254,0.2388888888888889
2017-03-23,0.8,-0.13752260671721564,0.27222222222222225
2017-03-24,0.8333333333333334,-0.1673992998070187,0.3055555555555556
2017-03-25,0.8666666666666667,-0.20072448915905422,0.3388888888888889
2017-03-26,0.9666666666666667,-0.2105372620953454,0.3611111111111111
2017-03-27,1.0333333333333334,-0.21560629540019566,0.3777777777777778
2017-03-28,1.0333333333333334,-0.21560629540019566,0.3777777777777778
2017-03-29,1.1,-0.2144011093510522,0.3944444444444445
2017-03-30,1.1,-0.2144011093510522,0.3944444444444445
2017-03-31,1.1333333333333333,-0.18124421967400442,0.3944444444444445
2017-04-01,1.1,-0.21332467132144503,0.3944444444444445
2017-04-02,1.0333333333333334,-0.1821476055516137,0.3611111111111111
2017-04-03,1.0666666666666667,-0.1491476390096876,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322282367282444,0.3277777777777778
2017-04-05,1.0666666666666667,-0.0758271512058046,0.3277777777777778
2017-04-06,1.0666666666666667,-0.07885883020030127,0.3277777777777778
2017-04-07,1.0666666666666667,-0.07885883020030127,0.3277777777777778
2017-04-08,0.9333333333333333,-0.06135529296265707,0.3027777777777778
2017-04-09,0.9333333333333333,-0.06135529296265707,0.3027777777777778
2017-04-10,0.8666666666666667,-0.09350474096006817,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243479281663893,0.2805555555555556
2017-04-12,0.7666666666666667,-0.025207691888014472,0.24722222222222226
2017-04-13,0.7666666666666667,-0.09060576111078263,0.2805555555555556
2017-04-14,0.9666666666666667,-0.10254196210039986,0.3027777777777778
2017-04-15,1.0,-0.1252993909849061,0.33611111111111114
2017-04-16,1.0333333333333334,-0.158556805882189,0.36944444444444446
2017-04-17,0.9,-0.14167378279897902,0.34444444444444444
2017-04-18,0.9,-0.14167378279897902,0.34444444444444444
2017-04-19,0.9,-0.14167378279897902,0.34444444444444444
2017-04-20,0.9,-0.14167378279897902,0.34444444444444444
2017-04-21,0.9,-0.14167378279897902,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685077302985722,0.34444444444444444
2017-04-23,1.0333333333333334,-0.13351850443416172,0.33611111111111114
2017-04-24,1.2,-0.0784891770945655,0.30833333333333335
2017-04-25,1.4666666666666666,-0.0679005174925833,0.30126262626262623
2017-04-26,1.4,-0.06283148418773304,0.28459595959595957
2017-04-27,1.4333333333333333,-0.09189618518858245,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235548970675228,0.3234848484848485
2017-04-29,1.5666666666666667,-0.07350116859782825,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665805827487598,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912519306847543,0.3234848484848485
2017-05-02,1.6,-0.1224370230327953,0.3568181818181818
2017-05-03,1.5666666666666667,-0.15543698957472135,0.3568181818181818
2017-05-04,1.6,-0.15690529436776132,0.3568181818181818
2017-05-05,1.5,-0.13098796563919143,0.3234848484848485
2017-05-06,1.4666666666666666,-0.09767764367238439,0.29015151515151516
2017-05-07,1.4666666666666666,-0.09767764367238439,0.29015151515151516
2017-05-08,1.5,-0.13099708316302058,0.3234848484848485
2017-05-09,1.5,-0.13099708316302058,0.3234848484848485
2017-05-10,1.5,-0.13099708316302058,0.3234848484848485
2017-05-11,1.5,-0.13099708316302058,0.3234848484848485
2017-05-12,1.4666666666666666,-0.15494898714200414,0.3234848484848485
2017-05-13,1.7666666666666666,-0.14123118477638322,0.3168181818181818
2017-05-14,1.7,-0.1625284396036707,0.3279292929292929
2017-05-15,2.566666666666667,-0.16707710831788786,0.3254601571268238
2017-05-16,3.6333333333333333,-0.15189295125462526,0.3173793490460157
2017-05-17,4.2,-0.16548252381050382,0.34090876081072163
2017-05-18,4.466666666666667,-0.18158305388851756,0.3659087608107216
2017-05-19,4.566666666666666,-0.17403501506146915,0.37701987192183267
2017-05-20,5.0,-0.18262019834569068,0.3975326924346533
2017-05-21,5.166666666666667,-0.19295967024218016,0.41753269243465324
2017-05-22,5.366666666666666,-0.1870827453995841,0.4133660257679866
2017-05-23,5.266666666666667,-0.13845786925803596,0.38836602576798657
2017-05-24,5.066666666666666,-0.16016200724559668,0.38281047021243103
2017-05-25,5.2,-0.17288119328427862,0.3898811772831381
2017-05-26,5.8,-0.17626462114263128,0.40654784394980475
2017-05-27,6.2,-0.1700112531745366,0.40141963882159964
2017-05-28,6.366666666666666,-0.16859633957319115,0.40003074993271076
2017-05-29,6.333333333333333,-0.17251329721648812,0.40003074993271076
2017-05-30,6.5,-0.1824547571106684,0.4200307499327108
2017-05-31,6.6,-0.20065026702125188,0.43669741659937744
2017-06-01,6.733333333333333,-0.1519841764533452,0.4100307499327107
2017-06-02,6.833333333333333,-0.14730702978014268,0.42114186104382184
2017-06-03,6.766666666666667,-0.17853336673616685,0.42114186104382184
2017-06-04,7.2,-0.1928944007259998,0.4442187841207449
2017-06-05,7.5,-0.21217877380628875,0.47014471004667086
2017-06-06,7.633333333333334,-0.22873498561560598,0.4951447100466709
2017-06-07,7.733333333333333,-0.1992448629198421,0.4784780433800042
2017-06-08,8.166666666666666,-0.23252885690372216,0.5118113767133375
2017-06-09,8.166666666666666,-0.2325288569037222,0.5118113767133375
2017-06-10,8.3,-0.24920071116130582,0.5368113767133376
2017-06-11,8.466666666666667,-0.26042397251765953,0.5568113767133376
2017-06-12,8.2,-0.27342766554197695,0.5634780433800042
2017-06-13,8.2,-0.25673453540644076,0.5551447100466709
2017-06-14,7.366666666666666,-0.26260243699804786,0.55761384584914
2017-06-15,6.6,-0.251877586273606,0.5523613205966148
2017-06-16,6.033333333333333,-0.23828801371772743,0.5288319088319089
2017-06-17,5.9,-0.22221953653414703,0.5204985754985755
2017-06-18,5.866666666666666,-0.23395807693189707,0.526054131054131
2017-06-19,5.433333333333334,-0.22537289364767552,0.5055413105413106
2017-06-20,5.3,-0.24804652913046357,0.5188746438746439
2017-06-21,5.566666666666666,-0.23397359136375268,0.5126246438746439
2017-06-22,6.466666666666667,-0.28720103748558157,0.5400055962555963
2017-06-23,6.533333333333333,-0.2868228559485892,0.5566722629222629
2017-06-24,6.066666666666666,-0.3081552999011496,0.567783374033374
2017-06-25,5.566666666666666,-0.3159337583639707,0.5733389295889296
2017-06-26,5.133333333333334,-0.29312242533121596,0.5451338013838014
2017-06-27,5.033333333333333,-0.29377286061996316,0.5443004680504681
2017-06-28,4.966666666666667,-0.3187102240855902,0.5443004680504681
2017-06-29,5.3,-0.322646021962372,0.5487449124949125
2017-06-30,5.2,-0.3552427750033215,0.5654115791615791
2017-07-01,5.033333333333333,-0.3705970356069084,0.5587449124949125
2017-07-02,5.166666666666667,-0.3892021994422522,0.5714433251933252
2017-07-03,5.233333333333333,-0.4168218682836142,0.6047766585266585
2017-07-04,5.066666666666666,-0.4044893768024629,0.5983664021164021
2017-07-05,4.8,-0.41843474616970916,0.6057738095238094
2017-07-06,4.833333333333333,-0.41031975408759014,0.6007738095238095
2017-07-07,4.8,-0.39702198250790066,0.5952182539682539
2017-07-08,4.366666666666666,-0.3637379885240206,0.5618849206349206
2017-07-09,4.433333333333334,-0.36394607131916373,0.5785515873015873
2017-07-10,4.3,-0.3472742170615801,0.5535515873015873
2017-07-11,4.266666666666667,-0.3507436446869184,0.5585515873015873
2017-07-12,4.366666666666666,-0.3239504035834282,0.545218253968254
2017-07-13,4.4,-0.31723954225816425,0.540218253968254
2017-07-14,4.333333333333333,-0.2840655430678337,0.5068849206349206
2017-07-15,4.166666666666667,-0.27021205430466033,0.500218253968254
2017-07-16,4.2,-0.24400790736315744,0.500218253968254
2017-07-17,4.366666666666666,-0.26341500999435546,0.5094775132275132
2017-07-18,4.6,-0.2638924128447891,0.5113293650793651
2017-07-19,4.733333333333333,-0.2959719083343864,0.5446626984126984
2017-07-20,4.833333333333333,-0.2670831046139122,0.5279960317460318
2017-07-21,4.566666666666666,-0.24877783399173825,0.5175793650793651
2017-07-22,3.6333333333333333,-0.22763083951734994,0.49019841269841274
2017-07-23,3.8,-0.2518067695405433,0.5021031746031747
2017-07-24,3.8333333333333335,-0.21905374702874317,0.48543650793650794
2017-07-25,3.7666666666666666,-0.24118671328223573,0.49654761904761907
2017-07-26,3.7666666666666666,-0.24118671328223573,0.49654761904761907
2017-07-27,3.6,-0.23269707312580767,0.47654761904761905
2017-07-28,3.6,-0.23269707312580767,0.47654761904761905
2017-07-29,3.2666666666666666,-0.2298481794568912,0.4721031746031746
2017-07-30,3.2333333333333334,-0.19658878171175875,0.43876984126984125
2017-07-31,3.2666666666666666,-0.22914806131253798,0.4721031746031746
2017-08-01,3.2,-0.2229430418158019,0.4682936507936509
2017-08-02,3.6333333333333333,-0.19925976027493125,0.45273809523809533
2017-08-03,3.533333333333333,-0.21530923500105187,0.4627380952380953
2017-08-04,3.7,-0.19553575106241086,0.4516269841269842
2017-08-05,3.8333333333333335,-0.20742517057392332,0.45755291005291004
2017-08-06,3.7666666666666666,-0.19195626189311346,0.446441798941799
2017-08-07,3.8,-0.22512571821610133,0.4797751322751323
2017-08-08,3.8333333333333335,-0.25646613150835035,0.49644179894179896
2017-08-09,3.933333333333333,-0.2851786862810453,0.5297751322751323
2017-08-10,3.933333333333333,-0.2885533299048742,0.5297751322751323
2017-08-11,3.8,-0.31310344159603126,0.5431084656084657
2017-08-12,3.8333333333333335,-0.31649148437711927,0.5453306878306878
2017-08-13,4.066666666666666,-0.31288311426601717,0.5596164021164022
2017-08-14,3.9,-0.3193881959196121,0.5462830687830689
2017-08-15,3.8666666666666667,-0.345592342861115,0.5462830687830689
2017-08-16,3.7,-0.3157560729791248,0.5286904761904762
2017-08-17,3.533333333333333,-0.31299384081016773,0.5268386243386244
2017-08-18,3.4,-0.2809143453205704,0.493505291005291
2017-08-19,3.3666666666666667,-0.28715333170676355,0.4990608465608466
2017-08-20,3.2333333333333334,-0.307757232854606,0.5115608465608467
2017-08-21,3.3,-0.30721666740361975,0.5282275132275133
2017-08-22,3.2666666666666666,-0.3049082748789005,0.5274338624338625
2017-08-23,3.433333333333333,-0.3187587373155765,0.5345767195767196
2017-08-24,3.7333333333333334,-0.3045786625840676,0.5279100529100529
2017-08-25,3.9,-0.32611263023797793,0.5545767195767196
2017-08-26,4.0,-0.33972803579751776,0.5767989417989418
2017-08-27,4.2,-0.3420717828172855,0.5934656084656085
2017-08-28,4.2,-0.3511777512926273,0.6001322751322752
2017-08-29,4.2,-0.3511777512926273,0.6001322751322751
2017-08-30,4.333333333333333,-0.33959263371412085,0.5934656084656085
2017-08-31,4.366666666666666,-0.3099268596071415,0.579021164021164
2017-09-01,3.8666666666666667,-0.30599047230665016,0.5612433862433862
2017-09-02,3.7333333333333334,-0.3211529184081567,0.567910052910053
2017-09-03,3.533333333333333,-0.30769665989926254,0.5456878306878307
2017-09-04,3.3,-0.3192256321320458,0.5530952380952381
2017-09-05,3.2666666666666666,-0.3441629955976728,0.5530952380952381
2017-09-06,3.3333333333333335,-0.3440635790238305,0.5530952380952381
2017-09-07,3.2666666666666666,-0.34573714631890495,0.5530952380952381
2017-09-08,3.7,-0.3418023201137308,0.5489285714285714
2017-09-09,3.6333333333333333,-0.35683751079534726,0.5572619047619047
2017-09-10,3.6333333333333333,-0.34314891669248776,0.5572619047619047
2017-09-11,3.533333333333333,-0.32202449182432796,0.5461507936507937
2017-09-12,3.3,-0.3256328619354301,0.5318650793650794
2017-09-13,3.6333333333333333,-0.3384253876242373,0.5551984126984127
2017-09-14,3.8333333333333335,-0.3599430753290653,0.5829761904761904
2017-09-15,3.8333333333333335,-0.37233146066466966,0.5913095238095238
2017-09-16,3.7666666666666666,-0.3749338496228059,0.5913095238095238
2017-09-17,3.933333333333333,-0.4069518701732158,0.6246428571428572
2017-09-18,4.1,-0.41840433857507175,0.6315873015873016
2017-09-19,4.066666666666666,-0.4145217923488882,0.6288095238095238
2017-09-20,4.0,-0.4150623577998744,0.6121428571428571
2017-09-21,3.8,-0.39357300183839267,0.5843650793650794
2017-09-22,3.7,-0.3796274481382635,0.5772222222222222
2017-09-23,3.533333333333333,-0.3937750164833334,0.5838888888888889
2017-09-24,3.5,-0.37488119832343525,0.573888888888889
2017-09-25,3.533333333333333,-0.38182870727446344,0.5766666666666667
2017-09-26,3.3333333333333335,-0.3794849602546957,0.56
2017-09-27,3.3,-0.39261992277370555,0.5666666666666667
2017-09-28,3.6333333333333333,-0.41261938215957744,0.5933333333333334
2017-09-29,3.6333333333333333,-0.399725586987204,0.5866666666666666
2017-09-30,3.433333333333333,-0.4216683634287781,0.5811111111111111
2017-10-01,3.533333333333333,-0.4159752694931295,0.5922222222222223
2017-10-02,3.5,-0.3827348061568207,0.558888888888889
2017-10-03,4.033333333333333,-0.3961363599366612,0.5818055555555557
2017-10-04,4.3,-0.3836654050813781,0.575138888888889
2017-10-05,4.466666666666667,-0.3788702988293436,0.5884722222222223
2017-10-06,4.5,-0.34652415103382533,0.5718055555555556
2017-10-07,5.133333333333334,-0.33894550866550865,0.5684722222222223
2017-10-08,5.066666666666666,-0.3340284120350603,0.5654960317460318
2017-10-09,5.566666666666666,-0.31498751197528546,0.5556921101774043
2017-10-10,6.133333333333334,-0.31199356261055267,0.5464328509181452
2017-10-11,6.966666666666667,-0.3279326242380542,0.5555598350451291
2017-10-12,7.5,-0.344395151453535,0.5805598350451291
2017-10-13,7.566666666666666,-0.3389132932331697,0.5766709461562403
2017-10-14,7.866666666666666,-0.3169559533238281,0.564448723934018
2017-10-15,8.1,-0.31982911060469227,0.5659638754491696
2017-10-16,8.333333333333334,-0.3256102769153558,0.5715194310047252
2017-10-17,8.566666666666666,-0.29530627186867026,0.5548527643380585
2017-10-18,8.7,-0.29033289557469316,0.5506860976713919
2017-10-19,9.0,-0.2936481314146429,0.5506860976713918
2017-10-20,9.1,-0.28730048244965506,0.5617972087825029
2017-10-21,9.233333333333333,-0.2747338151511791,0.5701305421158362
2017-10-22,9.233333333333333,-0.2907313868976874,0.5784638754491696
2017-10-23,9.433333333333334,-0.2570125065188487,0.5602820572673514
2017-10-24,9.433333333333334,-0.28736176361052984,0.5769487239340181
2017-10-25,9.333333333333334,-0.3000792415878057,0.5852820572673514
2017-10-26,9.366666666666667,-0.3315779638231674,0.6186153906006847
2017-10-27,9.266666666666667,-0.3315470379532257,0.6186153906006847
2017-10-28,8.933333333333334,-0.3115475785673538,0.5919487239340181
2017-10-29,8.766666666666667,-0.3034672117174545,0.5719487239340181
2017-10-30,8.766666666666667,-0.3034672117174545,0.5719487239340181
2017-10-31,8.666666666666666,-0.3091603056531031,0.5608376128229069
2017-11-01,8.733333333333333,-0.34239151636172127,0.5941709461562402
2017-11-02,8.3,-0.36212708007370886,0.6045876128229071
2017-11-03,8.1,-0.3614258688795116,0.6029209461562404
2017-11-04,7.933333333333334,-0.3662209751315461,0.589587612822907
2017-11-05,7.866666666666666,-0.3903682050215747,0.6062542794895737
2017-11-06,7.2,-0.36472478400742475,0.5762542794895736
2017-11-07,6.8,-0.3490577073856879,0.5667304699657641
2017-11-08,6.233333333333333,-0.3349960841583254,0.5432010582010582
2017-11-09,5.7,-0.35460847506504783,0.5524603174603174
2017-11-10,4.766666666666667,-0.3465763311685135,0.5322222222222223
2017-11-11,4.466666666666667,-0.3442785267703174,0.5310317460317461
2017-11-12,4.1,-0.3695298608480995,0.5449206349206349
2017-11-13,3.8,-0.3817951285513678,0.5515873015873016
2017-11-14,3.433333333333333,-0.37693070029125814,0.5334054834054833
2017-11-15,3.1333333333333333,-0.36664147277028014,0.5111832611832612
2017-11-16,2.7333333333333334,-0.36492745726655573,0.4945165945165945
2017-11-17,2.3333333333333335,-0.3480850751136805,0.46951659451659455
2017-11-18,1.9333333333333333,-0.3340242582826215,0.44729437229437236
2017-11-19,1.8333333333333333,-0.3403719072476094,0.43618326118326123
2017-11-20,1.8,-0.34278877045728084,0.43896103896103894
2017-11-21,1.6666666666666667,-0.32636356916047454,0.413961038961039
2017-11-22,1.3666666666666667,-0.36011569601675825,0.43214285714285716
2017-11-23,1.2666666666666666,-0.3518226991333659,0.43214285714285716
2017-11-24,1.2333333333333334,-0.3185423066455221,0.39880952380952384
2017-11-25,1.3,-0.2970788919499942,0.38769841269841276
2017-11-26,1.5,-0.2792456982391221,0.3781746031746032
2017-11-27,1.5666666666666667,-0.2843149451272828,0.3948412698412699
2017-11-28,1.6666666666666667,-0.2715454447127524,0.405952380952381
2017-11-29,1.9333333333333333,-0.25725742433042753,0.41428571428571437
2017-11-30,2.1333333333333333,-0.26843940602645044,0.43650793650793657
2017-12-01,2.1,-0.20321386642162761,0.40317460317460324
2017-12-02,2.0,-0.17007674892979954,0.3698412698412699
2017-12-03,3.2666666666666666,-0.15489376451051426,0.36230158730158735
2017-12-04,5.233333333333333,-0.170547911990008,0.38659537261232185
2017-12-05,6.966666666666667,-0.15186361124650466,0.37301512569874157
2017-12-06,7.566666666666666,-0.17091635913189082,0.39894105162466753
2017-12-07,7.8,-0.17285994109712535,0.40079290347651936
2017-12-08,8.1,-0.18373755344066625,0.42301512569874156
2017-12-09,8.166666666666666,-0.16913369177096688,0.4146817923654082
2017-12-10,8.366666666666667,-0.19007547509319522,0.44245957014318604
2017-12-11,8.366666666666667,-0.2004679221220365,0.44722147490509073
2017-12-12,8.4,-0.1653801638193479,0.430554808238424
2017-12-13,8.266666666666667,-0.1576866025700388,0.4249992526828686
2017-12-14,8.466666666666667,-0.17987989733360388,0.4527770304606463
2017-12-15,8.533333333333333,-0.2130977685227213,0.48611036379397965
2017-12-16,8.933333333333334,-0.21382157454631903,0.5027770304606463
2017-12-17,9.766666666666667,-0.23978781868757978,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978781868757978,0.5321103637939797
2017-12-19,9.833333333333334,-0.2727476424946604,0.5654436971273129
2017-12-20,9.833333333333334,-0.27543086545078793,0.565443697127313
2017-12-21,9.866666666666667,-0.242125562195071,0.565443697127313
2017-12-22,9.966666666666667,-0.22713103131859344,0.5587770304606463
2017-12-23,9.933333333333334,-0.20243462161629242,0.525443697127313
2017-12-24,10.2,-0.22733869886804464,0.5546103637939797
2017-12-25,10.133333333333333,-0.2503360728728325,0.5657214749050908
2017-12-26,10.2,-0.26061787996244135,0.5715415807251965
2017-12-27,10.3,-0.26438932829649947,0.5748749140585299
2017-12-28,10.4,-0.2978347700193693,0.5915415807251966
2017-12-29,10.333333333333334,-0.3219972048059275,0.6054304696140854
2017-12-30,10.233333333333333,-0.2998914195950001,0.5943193585029742
2017-12-31,10.2,-0.3318857484912048,0.5943193585029742
2018-01-01,10.233333333333333,-0.29892900127720534,0.5943193585029742
2018-01-02,9.033333333333333,-0.29293743514332776,0.5935257077093236
2018-01-03,7.933333333333334,-0.2770906945875438,0.5858985890652557
2018-01-04,6.5,-0.2793678175757202,0.5873576238576239
2018-01-05,6.633333333333334,-0.28176393504258895,0.5887044252044252
2018-01-06,6.4,-0.308547927227122,0.6035192400192401
2018-01-07,6.166666666666667,-0.29776177125711367,0.5979636844636845
2018-01-08,6.033333333333333,-0.279075406665992,0.5729636844636846
2018-01-09,5.833333333333333,-0.2581336233437637,0.5451859066859067
2018-01-10,5.8,-0.25471566859612466,0.5443922558922559
2018-01-11,6.0,-0.26559718667198823,0.5485589225589227
2018-01-12,6.233333333333333,-0.2942888599507968,0.5652255892255893
2018-01-13,6.266666666666667,-0.27691615128958114,0.5564954304954306
2018-01-14,6.366666666666666,-0.2527965325558572,0.5431620971620973
2018-01-15,6.2,-0.2735960940393766,0.5550668590668592
2018-01-16,5.633333333333334,-0.27040739733705527,0.5549001924001924
2018-01-17,5.9,-0.2807337485624314,0.5757335257335258
2018-01-18,5.833333333333333,-0.24777392475535082,0.5424001924001924
2018-01-19,5.766666666666667,-0.28793583905097114,0.5646224146224147
2018-01-20,5.933333333333334,-0.3212778746624417,0.5812890812890814
2018-01-21,5.766666666666667,-0.30297681287324696,0.5546224146224147
2018-01-22,5.933333333333334,-0.31172718401150173,0.5746224146224146
2018-01-23,5.8,-0.28695748046434194,0.5621224146224146
2018-01-24,5.866666666666666,-0.2650166656778548,0.5510113035113036
2018-01-25,6.166666666666667,-0.2578485171646613,0.5473075998075998
2018-01-26,6.266666666666667,-0.25917560270932694,0.5481409331409333
2018-01-27,6.3,-0.26352817058641526,0.5489345839345839
2018-01-28,6.5,-0.2698673747322176,0.5517123617123618
2018-01-29,6.433333333333334,-0.31386532276947116,0.573934583934584
2018-01-30,6.466666666666667,-0.34714733650365287,0.6072679172679173
2018-01-31,6.433333333333334,-0.3801040837176523,0.6072679172679173
2018-02-01,6.233333333333333,-0.38259118884880156,0.5906012506012507
2018-02-02,5.566666666666666,-0.40672166324911807,0.6017123617123619
2018-02-03,5.266666666666667,-0.39737190473245965,0.5971669071669072
2018-02-04,4.733333333333333,-0.38552655564098764,0.5921164021164022
2018-02-05,4.7,-0.38576148536154836,0.5921164021164022
2018-02-06,4.666666666666667,-0.4139033067857147,0.6087830687830689
2018-02-07,4.866666666666666,-0.4466534566847736,0.6421164021164022
2018-02-08,4.866666666666666,-0.4466534566847736,0.6421164021164022
2018-02-09,4.733333333333333,-0.4254953280390886,0.631005291005291
2018-02-10,4.733333333333333,-0.4402968516252029,0.6393386243386243
2018-02-11,4.5,-0.40260256730532523,0.6226719576719577
2018-02-12,4.3,-0.36589439429145637,0.6036243386243387
2018-02-13,4.166666666666667,-0.3901192907224257,0.616957671957672
2018-02-14,3.933333333333333,-0.3685959232153085,0.5883862433862436
2018-02-15,3.6666666666666665,-0.34581837577636904,0.5592195767195769
